env,coverage,sigma,policy,alpha,run,found,nominal_length,min_clearance,planner_cost,nodes,plan_time,realized_mean,realized_p95,realized_max,over_budget,hazard_rate
easy,0.08,0.05,neutral,0.0,46,1,80.17251527484193,1.3790451299222235,81.52764863636173,1342,0.5801941689569503,81.94897814867073,90.58155968873817,109.17625812223756,0.0,0.3675
easy,0.08,0.05,neutral,0.0,47,1,81.51285841097162,1.7477151663817323,83.17287160613942,1297,0.5780323230428621,83.07035819772227,91.03212867976559,113.97063375160202,0.0,0.2875
easy,0.08,0.05,neutral,0.0,48,1,79.82810480475821,1.39316165848436,82.40214003434087,1354,0.4033130459720269,82.67860480010785,92.82937230009662,118.535555614675,0.0,0.545
easy,0.08,0.05,neutral,0.0,49,1,79.52329108338084,4.0,79.94650667134394,1362,0.42531145800603554,79.93750205100952,81.87816133881992,95.20187472843305,0.0,0.095
easy,0.08,0.05,cvar0.1,0.1,0,1,80.60858098102578,0.8852771494745744,83.55613143327295,1315,0.718109738023486,82.14227462912686,89.24523802759775,109.07474005380398,0.0,0.35
easy,0.08,0.05,cvar0.1,0.1,1,1,80.0296294602867,3.2699893554014996,81.76492172388937,1312,0.8265866930014454,80.91544734445449,86.19396327992449,96.49438030562236,0.0,0.2425
easy,0.08,0.05,cvar0.1,0.1,2,1,80.00224124043683,1.092144533972343,82.65118645752013,1285,1.0011310679838061,82.04227732226238,89.07042027451334,113.02186470432231,0.0,0.5025
easy,0.08,0.05,cvar0.1,0.1,3,1,80.44478702336667,2.7499430639563496,81.75796941384691,1313,1.1345649660215713,81.35417232277854,87.28706866078026,108.89295781150622,0.0,0.2025
easy,0.08,0.05,cvar0.1,0.1,4,1,80.40356172128426,3.9701871115553913,82.22102570599411,1298,1.0498779899789952,81.30048317150998,87.76076853694624,99.0412442642528,0.0,0.1475
easy,0.08,0.05,cvar0.1,0.1,5,1,81.27070914920907,1.5701541643436283,83.92779227872907,1346,0.9855919249821454,83.13090502441509,92.6019120236458,109.46238849587446,0.0,0.3425
easy,0.08,0.05,cvar0.1,0.1,6,1,80.18512113220095,0.8274328206846342,83.03863382212965,1296,0.6667020570021123,82.9113940371079,94.1456842320297,114.50891618041456,0.0,0.45
easy,0.08,0.05,cvar0.1,0.1,7,1,80.86572081253328,1.8302705362730904,83.21923577725879,1328,0.8777071309741586,82.93436149332939,91.10732368243065,111.46525879684745,0.0,0.4175
easy,0.08,0.05,cvar0.1,0.1,8,1,81.52248418780611,1.5664697265257788,85.133717860325,1307,0.7265540499938652,83.08678745673126,90.06230272170731,109.59631487576458,0.0,0.39
easy,0.08,0.05,cvar0.1,0.1,9,1,79.91951362726472,4.0,81.32147131053162,1357,0.756508399033919,80.39973388501895,83.78921162552464,99.2567924535986,0.0,0.1425
easy,0.08,0.05,cvar0.1,0.1,10,1,79.65583751540997,3.1237771873809415,81.11661904749351,1326,0.82539564097533,80.31123332724114,84.97384923403365,94.39722146251465,0.0,0.1575
easy,0.08,0.05,cvar0.1,0.1,11,1,79.98182181138543,3.0346202869569128,81.58785034048056,1362,0.7872148419846781,80.87171430969424,85.24575251523649,108.14121589015339,0.0,0.1975
easy,0.08,0.05,cvar0.1,0.1,12,1,82.79048459528042,0.9627808498509733,86.27475540801129,1326,0.6402902629924938,85.6801090371243,98.00415915201145,123.33448588420077,0.0025,0.5275
easy,0.08,0.05,cvar0.1,0.1,13,1,80.42072169411385,0.378774002229356,82.66338462102487,1347,0.75405527302064,81.89361544683746,89.30495760358768,96.71534634028214,0.0,0.335
easy,0.08,0.05,cvar0.1,0.1,14,1,84.29345354391921,3.001587914231097,86.4695380794241,1287,0.624199417012278,85.6350918417436,92.25873061997916,131.778850101053,0.0025,0.275
easy,0.08,0.05,cvar0.1,0.1,15,1,80.14645298778991,0.32457642492403593,82.97085935082309,1361,0.7675531369750388,82.34706210040862,91.87139635196084,106.15114334850398,0.0,0.46
easy,0.08,0.05,cvar0.1,0.1,16,1,80.02119363786058,4.0,81.50139578409014,1331,0.8345708040287718,80.64335914187603,84.63336837747283,105.3441241722856,0.0,0.1475
easy,0.08,0.05,cvar0.1,0.1,17,1,79.89154565774204,1.3049161208895028,83.22350807447017,1325,0.7240272830240428,81.98631917475467,89.8653232437552,107.1244443968107,0.0,0.455
easy,0.08,0.05,cvar0.1,0.1,18,1,80.25964091904846,0.8547509069360828,82.88775429537804,1319,0.7682587410090491,82.1732389054459,90.7171358201151,120.05349486815955,0.0025,0.35
easy,0.08,0.05,cvar0.1,0.1,19,1,80.33624504510344,0.8060705762939948,82.96893498926255,1321,0.9632851320202462,82.13321494879492,89.87992437612414,119.5792842463693,0.0025,0.405
easy,0.08,0.05,cvar0.1,0.1,20,1,80.2529486743122,3.029163953647682,82.2397214104195,1292,0.9473306539584883,81.43538520542326,87.88273249700876,109.36326238892535,0.0,0.245
easy,0.08,0.05,cvar0.1,0.1,21,1,80.23241270347876,1.4822109170372668,82.74299356174798,1319,1.0183134059770964,81.51534345831385,88.29885418667288,107.15286373227929,0.0,0.3175
easy,0.08,0.05,cvar0.1,0.1,22,1,81.27952511549911,2.063804499435946,83.15179308405658,1288,1.05770342098549,82.63689608635843,89.5932142935959,118.64986801279974,0.0,0.2375
easy,0.08,0.05,cvar0.1,0.1,23,1,81.10275145394569,0.22693809330170245,85.80426541412115,1300,1.0293931899941526,85.04974367067135,96.509375258227,108.30731563466874,0.0,0.7525
easy,0.08,0.05,cvar0.1,0.1,24,1,81.246776598277,0.478186051918446,85.22955392153737,1320,0.9606908870046027,84.449010980401,93.43971477751592,112.66184967534154,0.0,0.62
easy,0.08,0.05,cvar0.1,0.1,25,1,80.29358519542077,1.9880114479082058,82.82628690965787,1307,1.005918456998188,82.22304704905986,91.96526134057946,114.0959405581288,0.0,0.3275
easy,0.08,0.05,cvar0.1,0.1,26,1,79.90958022976373,2.862653475557876,81.8289223598052,1304,0.7566612889640965,80.75202834636748,86.02571476198789,103.11846934926028,0.0,0.23
easy,0.08,0.05,cvar0.1,0.1,27,1,80.04847218584412,1.1651859582095079,82.22268105628295,1322,0.7558548139641061,81.34676883452187,88.29927929035955,101.46648353858723,0.0,0.35
easy,0.08,0.05,cvar0.1,0.1,28,1,79.47303502011188,4.0,80.7760648813999,1316,0.7289428649819456,79.96584386488544,82.87380836072664,105.1639431786311,0.0,0.13
easy,0.08,0.05,cvar0.1,0.1,29,1,82.12552370797063,2.338206121293557,84.59890143096129,1335,0.6211994879995473,83.48502143240836,90.6024138326122,110.00094002465761,0.0,0.31
easy,0.08,0.05,cvar0.1,0.1,30,1,80.45117584722308,3.3912983506040186,82.31699053838824,1340,0.6583861079998314,81.41272206757887,86.59980747126619,104.28952558683162,0.0,0.2325
easy,0.08,0.05,cvar0.1,0.1,31,1,81.77320474914158,2.2070154430961413,84.63785265240121,1331,0.6931487969704904,83.41964502533719,89.82335169122291,110.77542291246677,0.0,0.3825
easy,0.08,0.05,cvar0.1,0.1,32,1,79.48429684978821,1.1094209629997196,82.57247741203554,1310,0.7506338959792629,81.87823119978393,91.46006538003907,113.42469906870164,0.0,0.4525
easy,0.08,0.05,cvar0.1,0.1,33,1,80.06707743053961,0.7795497730422829,83.59168406909804,1292,0.7552426070324145,83.06991849559785,95.06825386541072,121.89381747441904,0.0025,0.52
easy,0.08,0.05,cvar0.1,0.1,34,1,80.26612499477521,3.208840196263257,81.67383353663065,1352,1.0097738840267994,80.98689333039191,84.37817719700155,106.00908781097739,0.0,0.1625
easy,0.08,0.05,cvar0.1,0.1,35,1,79.63819839028717,0.9780761512115994,82.41272998203374,1331,1.0099234170047566,81.18252465437912,87.52932393641115,101.68909469913673,0.0,0.4675
easy,0.08,0.05,cvar0.1,0.1,36,1,80.10922778940042,1.5208577931111436,83.26903450115388,1294,1.0087007069960237,82.17214831554448,89.836352765458,108.39175259538706,0.0,0.415
easy,0.08,0.05,cvar0.1,0.1,37,1,80.5612720810431,1.067149318429121,83.48711961132234,1309,1.0640406790189445,83.00378103411829,92.55886268494935,121.8520819312079,0.0025,0.5375
easy,0.08,0.05,cvar0.1,0.1,38,1,80.6313263706567,0.4731784734304023,85.25195543247084,1271,0.6431933610001579,84.08462428251842,94.4696692903713,121.11368083515674,0.0025,0.6475
easy,0.08,0.05,cvar0.1,0.1,39,1,81.05933048659244,0.054322931350240466,86.01769032259789,1263,0.5640503939939663,84.9676332643909,96.8441432552531,116.74593643265065,0.0,0.6625
easy,0.08,0.05,cvar0.1,0.1,40,1,81.47509465625407,1.4997323245292957,84.07380827912888,1334,0.7609376619802788,83.66184797384187,92.88845321046287,107.60865957796938,0.0,0.49
easy,0.08,0.05,cvar0.1,0.1,41,1,80.04377000656189,1.3926054115923305,83.79768740937482,1305,0.7274803700274788,82.42302119739387,92.30652955160197,107.85738126816865,0.0,0.46
easy,0.08,0.05,cvar0.1,0.1,42,1,79.77500628733831,0.4442532421589078,82.48376153296248,1332,0.997032961982768,81.50143616822608,88.12833061470837,119.19181927495825,0.0025,0.3675
easy,0.08,0.05,cvar0.1,0.1,43,1,80.81200770203522,2.0642138606963125,82.73334168651374,1372,0.8687741250032559,82.19937616024727,89.15112223552225,101.8775118589564,0.0,0.3075
easy,0.08,0.05,cvar0.1,0.1,44,1,80.12910149699475,1.568608144330937,83.31457313796466,1330,0.9022085739998147,82.12913784952725,88.55616468577003,120.14618052636736,0.0025,0.53
easy,0.08,0.05,cvar0.1,0.1,45,1,80.43768351435922,0.5609327828591182,84.29810054906277,1330,0.8555506200063974,82.79934164828403,92.24118564202219,103.71702900197621,0.0,0.5175
easy,0.08,0.05,cvar0.1,0.1,46,1,80.17251527484193,1.3790451299222235,82.47423082957044,1342,0.7475382139673457,82.03470934393553,89.92252995359333,108.65264200779652,0.0,0.4
easy,0.08,0.05,cvar0.1,0.1,47,1,81.51285841097162,1.7477151663817323,84.15654739641985,1297,0.7390269569586962,83.07035819772227,91.03212867976559,113.97063375160202,0.0,0.2875
easy,0.08,0.05,cvar0.1,0.1,48,1,79.82059754869223,1.39316165848436,83.37065989940554,1354,0.8249922189861536,82.11003503149536,90.8686018175728,103.39787892139218,0.0,0.5225
easy,0.08,0.05,cvar0.1,0.1,49,1,79.52329108338084,4.0,80.78474180354125,1362,0.7528216799837537,79.95412135422676,82.26412775497776,96.16130279148145,0.0,0.085
easy,0.08,0.05,cvar0.5,0.5,0,1,81.64627092755684,2.495903364947085,87.53808667343358,1315,0.7273346250294708,82.60360753004164,88.36604744457209,99.29207811365909,0.0,0.255
easy,0.08,0.05,cvar0.5,0.5,1,1,80.45788733805907,3.2699893554014996,85.19376171836443,1312,0.8208975389716215,81.27806441404438,86.9887625238615,107.93355725341048,0.0,0.2275
easy,0.08,0.05,cvar0.5,0.5,2,1,80.47070182042211,2.1491273854854893,86.31957646626958,1285,0.6852429330465384,81.93945787978755,89.02714668789567,109.4325207515961,0.0,0.3625
easy,0.08,0.05,cvar0.5,0.5,3,1,80.64687772665802,3.147979202607978,84.71112623592308,1313,0.790937136975117,81.40085379494195,87.02580017886602,96.01146440676912,0.0,0.1875
easy,0.08,0.05,cvar0.5,0.5,4,1,80.42012079291244,3.9701871115553913,85.36524131448263,1298,0.7311131379683502,80.99271229300693,84.01994824896713,97.18875430189637,0.0,0.1575
easy,0.08,0.05,cvar0.5,0.5,5,1,81.42158043497183,1.7434070552308496,87.67906337033155,1346,0.7716028509894386,83.26904491020184,90.13823229265044,128.26919704025383,0.0075,0.38
easy,0.08,0.05,cvar0.5,0.5,6,1,81.35733052087456,2.4469060207144806,86.43328896500518,1296,0.7774801009800285,82.73207224508184,88.56560691529822,128.7860829674143,0.0025,0.3
easy,0.08,0.05,cvar0.5,0.5,7,1,80.99131242217095,1.8302705362730904,86.85527841999682,1328,0.8322988300351426,83.08581394349456,92.17313784099008,112.6915928141141,0.0,0.405
easy,0.08,0.05,cvar0.5,0.5,8,1,82.14929232324536,1.5664697265257788,89.91281141682212,1307,1.043144091963768,83.78423921106841,91.18439245919605,103.86055458123933,0.0,0.34
easy,0.08,0.05,cvar0.5,0.5,9,1,79.88446929795747,4.0,84.0103837936424,1357,1.1591989080188796,80.34158304942348,83.55446228179898,99.36641132459448,0.0,0.1425
easy,0.08,0.05,cvar0.5,0.5,10,1,79.70318089791363,3.2385770697183354,83.97282397849308,1326,1.0792379369959235,80.34629852984428,83.52723890860783,98.55388440819102,0.0,0.175
easy,0.08,0.05,cvar0.5,0.5,11,1,79.98182181138543,3.0346202869569128,84.5990235935967,1362,1.098175291030202,80.87171430969424,85.24575251523649,108.14121589015339,0.0,0.1975
easy,0.08,0.05,cvar0.5,0.5,12,1,82.90055008351729,0.978579484441682,90.67159854012942,1326,0.7606913559720851,85.82916376664949,95.21051767301476,119.89934638772564,0.0025,0.61
easy,0.08,0.05,cvar0.5,0.5,13,1,80.9859667865492,1.5655120884691007,85.90370673692394,1347,0.7918852000148036,81.95612762643006,87.05635998538071,97.05403861408476,0.0,0.27
easy,0.08,0.05,cvar0.5,0.5,14,1,84.68729700508861,3.8600293934444885,89.96289847110555,1287,0.71925372001715,85.7721519124127,91.47376266403708,109.74098120535885,0.0,0.23
easy,0.08,0.05,cvar0.5,0.5,15,1,80.25396867121528,0.32457642492403593,86.95989522409496,1361,0.7996931080124341,82.33897456606955,89.93888042623351,115.66520953663495,0.0,0.44
easy,0.08,0.05,cvar0.5,0.5,16,1,80.00283485809325,4.0,84.56936325192532,1331,0.8083237999817356,80.70236336429986,85.92672800773497,102.4431020517391,0.0,0.1575
easy,0.08,0.05,cvar0.5,0.5,17,1,80.36280349442801,1.6457119281867265,87.68641466311583,1325,0.7540341739659198,82.33583147723084,90.36666589798604,112.94652055576503,0.0,0.41
easy,0.08,0.05,cvar0.5,0.5,18,1,80.24445409395003,0.8547509069360828,86.44165882410582,1319,0.7450353829772212,81.72557555299572,88.4425398295328,98.67554907027679,0.0,0.35
easy,0.08,0.05,cvar0.5,0.5,19,1,80.4978988059822,1.4604804567511191,86.6471915648193,1321,0.7121881660423242,81.83874721299118,87.04763332420379,124.16839157543554,0.0025,0.3775
easy,0.08,0.05,cvar0.5,0.5,20,1,80.48544895787471,3.1404677491127497,85.59375498300675,1292,0.6848211650503799,81.33741448826399,86.43819434180226,108.70238633074649,0.0,0.19
easy,0.08,0.05,cvar0.5,0.5,21,1,80.25439990506325,1.4822109170372668,86.54915425637935,1319,0.6799461530172266,81.94217491054798,89.65657211351382,117.47886242198769,0.0,0.3525
easy,0.08,0.05,cvar0.5,0.5,22,1,81.35946908743212,2.2040007871001492,86.38945232900005,1288,0.6826655409531668,82.49400337991548,88.16373976495802,113.33735944481047,0.0,0.2925
easy,0.08,0.05,cvar0.5,0.5,23,1,83.12143533648629,1.3671280374020194,90.18529309433316,1300,0.7638508779928088,85.03855077384473,93.25251942296094,110.08795182774098,0.0,0.405
easy,0.08,0.05,cvar0.5,0.5,24,1,82.09573568861586,0.478186051918446,89.99163305510683,1320,0.7999053180101328,84.66346823673126,94.1925203923114,113.5031659950933,0.0,0.5875
easy,0.08,0.05,cvar0.5,0.5,25,1,80.39740390410458,1.9880114479082058,86.90425598186572,1307,0.7969879760057665,82.23425910702595,91.33613410484348,105.10466168288937,0.0,0.39
easy,0.08,0.05,cvar0.5,0.5,26,1,80.40169727263563,3.5164670284171984,85.15573677333524,1304,0.7840833819936961,81.20172072298378,85.69144897183286,116.84624365316711,0.0,0.1825
easy,0.08,0.05,cvar0.5,0.5,27,1,80.21340404355288,1.371062540181612,85.44218545800851,1322,0.7795265190070495,81.42354338422192,87.97342607450689,102.53626994559616,0.0,0.3025
easy,0.08,0.05,cvar0.5,0.5,28,1,79.50012342530752,4.0,83.49891974031556,1316,0.7742326110019349,80.07422762325034,82.17000770773684,109.433100835962,0.0,0.13
easy,0.08,0.05,cvar0.5,0.5,29,1,82.16126538768681,2.338206121293557,88.28973972043556,1335,0.8141227239975706,83.59336653110093,91.25614146493609,102.89925017297794,0.0,0.3275
easy,0.08,0.05,cvar0.5,0.5,30,1,80.47294461987461,3.3912983506040186,85.52102408373047,1340,0.7740803440101445,81.45592112151999,86.69892375023518,109.49757516727496,0.0,0.2175
easy,0.08,0.05,cvar0.5,0.5,31,1,81.88255291586007,2.2855822490595217,88.69041309697343,1331,0.784295984019991,83.37442188351321,89.5819616452318,105.61768438507161,0.0,0.3675
easy,0.08,0.05,cvar0.5,0.5,32,1,79.86263178683677,1.1094209629997196,86.77957591414165,1310,0.709847089019604,81.76800540118631,89.37184833940788,104.46443477190692,0.0,0.4375
easy,0.08,0.05,cvar0.5,0.5,33,1,80.31304392138539,1.0320839993298936,88.02640191397823,1292,0.8271315729944035,82.22786811560277,89.54703274901034,99.64016897430048,0.0,0.46
easy,0.08,0.05,cvar0.5,0.5,34,1,80.25236396214885,3.2250190648007906,84.6030256661132,1352,1.0396671390044503,81.01293068858632,85.3184696093612,100.20910796056276,0.0,0.1625
easy,0.08,0.05,cvar0.5,0.5,35,1,79.64980574953442,0.9780761512115994,86.02862367177292,1331,0.9593437709845603,81.43452409737404,87.97695134199003,113.26936716320446,0.0,0.4375
easy,0.08,0.05,cvar0.5,0.5,36,1,80.37005549132698,1.5208577931111436,87.37475812895258,1294,0.6948649599798955,82.02343751458007,89.5454919584196,98.29672484459422,0.0,0.365
easy,0.08,0.05,cvar0.5,0.5,37,1,81.53676427952624,1.8497591590797198,87.2539810716876,1309,0.6965019860072061,83.40382994045075,91.75547884554972,116.46799608397342,0.0,0.3625
easy,0.08,0.05,cvar0.5,0.5,38,1,81.76097472540826,1.3062636683517206,89.84550785853448,1271,0.6936670169816352,83.94886789006114,92.87473568399884,107.33815564832126,0.0,0.51
easy,0.08,0.05,cvar0.5,0.5,39,1,82.84491480318867,0.703437370111855,90.62722007713558,1263,0.6878687869757414,85.16267656084463,92.88495425417304,106.15336066141052,0.0,0.5225
easy,0.08,0.05,cvar0.5,0.5,40,1,81.20611767017081,1.4997323245292957,87.94257578960745,1334,1.079526663001161,83.5872065919244,91.80536745526909,110.59208819048847,0.0,0.545
easy,0.08,0.05,cvar0.5,0.5,41,1,81.04639918022363,1.1037635417699372,87.72440946256353,1305,1.015331069007516,83.08071137685707,90.84951682461325,110.48931310730096,0.0,0.415
easy,0.08,0.05,cvar0.5,0.5,42,1,79.70536040372295,1.0802651962037246,85.76493353080885,1332,1.0510965330176987,81.2527314617056,88.3102543767933,101.34257591162995,0.0,0.3825
easy,0.08,0.05,cvar0.5,0.5,43,1,80.87524796388823,2.0642138606963125,85.78583689726817,1372,1.127219011017587,81.77014988083552,86.69938996485159,101.3916565800833,0.0,0.23
easy,0.08,0.05,cvar0.5,0.5,44,1,82.16042941528198,3.635603090570804,86.97576242293874,1330,0.7573839660035446,83.05377373780453,87.90206750482582,108.29067107302302,0.0,0.2075
easy,0.08,0.05,cvar0.5,0.5,45,1,81.68519484205203,2.601002108955184,88.58237841503137,1330,0.857524742023088,83.17924456148147,89.41218368636035,119.92197688694208,0.0025,0.365
easy,0.08,0.05,cvar0.5,0.5,46,1,80.68129235577621,2.9080380484302717,85.6764207788396,1342,0.7660062920185737,81.88456525682837,87.84148020081469,106.49966783858497,0.0,0.315
easy,0.08,0.05,cvar0.5,0.5,47,1,81.5337415075789,1.7477151663817323,88.04557118980738,1297,0.7548505270387977,83.02563807503405,90.59616922230191,119.64242495617974,0.0025,0.28
easy,0.08,0.05,cvar0.5,0.5,48,1,80.18518601319272,1.429885384479204,87.74953236416899,1354,1.1318718160036951,82.82911370915164,91.9849029044331,117.58639592245962,0.0,0.575
easy,0.08,0.05,cvar0.5,0.5,49,1,79.52329108338084,4.0,83.56404330520071,1362,1.0728455430362374,79.95412135422676,82.26412775497776,96.16130279148145,0.0,0.085
easy,0.08,0.05,cvar0.9,0.9,0,1,82.1077730149238,3.0955606915667477,99.94612729519477,1315,1.0193654850008897,83.0039444555657,88.11605470200605,99.58449401077866,0.0,0.2725
easy,0.08,0.05,cvar0.9,0.9,1,1,81.48490964902447,4.0,93.38482310310702,1312,0.9395038490183651,82.0848016481059,85.6160565382423,109.04408969425042,0.0,0.16
easy,0.08,0.05,cvar0.9,0.9,2,1,81.80645194091075,2.800671639746307,98.42762219831444,1285,0.711406248039566,83.24868505428141,90.89418230715954,111.77612289092481,0.0,0.3175
easy,0.08,0.05,cvar0.9,0.9,3,1,81.11092672505936,3.744084195589771,91.89365046780098,1313,0.6338364639668725,81.82869511663944,86.68380759198712,98.55425552083437,0.0,0.1775
easy,0.08,0.05,cvar0.9,0.9,4,1,81.76946294890705,4.0,94.07334222028116,1298,0.7086216640309431,82.35496844997711,86.25756661431201,97.31781018703838,0.0,0.1425
easy,0.08,0.05,cvar0.9,0.9,5,1,82.66881729927245,1.6367748928975363,98.32692544072263,1346,0.7484695140155964,83.76071887889856,89.32086420230505,100.89969910502283,0.0,0.34
easy,0.08,0.05,cvar0.9,0.9,6,1,83.26912435102902,4.0,94.90112068077244,1296,0.6641914109932259,84.0066133125771,87.19174689144454,106.39812200508479,0.0,0.2275
easy,0.08,0.05,cvar0.9,0.9,7,1,82.87357718501441,3.3134372120896662,98.05333418556363,1328,0.7364332540309988,84.18561466102632,89.93580344155825,107.34804749277704,0.0,0.3025
easy,0.08,0.05,cvar0.9,0.9,8,1,86.79673376203101,3.239163151103833,106.69405065835188,1307,0.7529291039681993,87.71088904645268,92.96796000455652,104.62885189679596,0.0,0.2175
easy,0.08,0.05,cvar0.9,0.9,9,1,79.91182910340154,4.0,90.96286889678964,1357,0.6126001630327664,80.51857473169966,83.9885852229661,103.58435412557272,0.0,0.1625
easy,0.08,0.05,cvar0.9,0.9,10,1,80.05797745734327,3.661602944757596,90.78505841097275,1326,1.015353151015006,80.5158825874897,83.51156708908476,90.222624486468,0.0,0.1425
easy,0.08,0.05,cvar0.9,0.9,11,1,80.45780832973982,3.152535982727044,93.20996568678348,1362,0.9583229220006615,81.26481368249121,84.9809835662604,100.33165793894402,0.0,0.235
easy,0.08,0.05,cvar0.9,0.9,12,1,85.8584609689985,0.978579484441682,107.61632112549266,1326,0.9806589719955809,87.8061835370628,95.49146242079965,106.50383522999343,0.0,0.4725
easy,0.08,0.05,cvar0.9,0.9,13,1,81.46798762449185,2.0077463070560997,94.93818243508665,1347,0.9889530789805576,82.21061854152937,86.69700224488703,96.77717654361567,0.0,0.22
easy,0.08,0.05,cvar0.9,0.9,14,1,86.77965229450396,4.0,99.956525689732,1287,0.7565924689988606,87.63135774451003,92.94342966941568,113.24974220658113,0.0,0.185
easy,0.08,0.05,cvar0.9,0.9,15,1,83.74660302710551,3.3748538945870026,98.67214363337243,1361,0.7963172069867142,84.75726383046236,90.00379560782152,101.55290800561983,0.0,0.26
easy,0.08,0.05,cvar0.9,0.9,16,1,81.04399558629909,4.0,92.75715335051343,1331,0.6910667620250024,81.40314051351567,84.26596418739183,96.93008956229366,0.0,0.1125
easy,0.08,0.05,cvar0.9,0.9,17,1,82.03306068447503,1.9002420663661543,104.0308825238556,1325,0.7140961220138706,83.56708790102589,90.69583152022501,116.53680809316137,0.0,0.385
easy,0.08,0.05,cvar0.9,0.9,18,1,82.76987429750378,4.0,95.91460826491172,1319,0.9038729599560611,83.61583538366989,89.4167539367038,104.82657647776517,0.0,0.21
easy,0.08,0.05,cvar0.9,0.9,19,1,82.20736011363789,2.286899704530776,99.6993231418845,1321,1.0344292279914953,83.24491311652432,89.13372177457578,110.40754759803225,0.0,0.3325
easy,0.08,0.05,cvar0.9,0.9,20,1,80.9670587991054,3.1404677491127497,95.71564791961306,1292,0.8275717839715071,82.13842279218512,88.41804143631404,108.12518343560608,0.0,0.2375
easy,0.08,0.05,cvar0.9,0.9,21,1,81.72378534721743,3.5448253064390123,97.45002970613287,1319,0.9752333660144359,82.62959281985277,87.4159236860733,121.49542136628993,0.0025,0.215
easy,0.08,0.05,cvar0.9,0.9,22,1,82.76426968543835,2.5545680248327196,95.10364740787044,1288,0.7375601830426604,83.38010878012605,87.14587745865715,96.36041774296409,0.0,0.1625
easy,0.08,0.05,cvar0.9,0.9,23,1,89.9749328151836,3.8379056453712765,104.3842540046784,1300,0.7110676080337726,90.70653538454775,95.36355546492543,111.81488275407293,0.0,0.18
easy,0.08,0.05,cvar0.9,0.9,24,1,85.63663652574193,3.228059605465414,101.37985015640206,1320,0.7329756880062632,86.49019722971228,90.6543136983727,108.11644296698431,0.0,0.26
easy,0.08,0.05,cvar0.9,0.9,25,1,85.5711128027048,4.0,98.92828223757778,1307,0.7233451239881106,86.13529721769311,90.50017172477831,102.23330014890685,0.0,0.225
easy,0.08,0.05,cvar0.9,0.9,26,1,81.28301401223091,4.0,93.59159918561798,1304,0.6075703660026193,81.8495412377816,85.40806992784701,117.11519429240987,0.0,0.155
easy,0.08,0.05,cvar0.9,0.9,27,1,81.3788795314535,4.0,93.53021069871735,1322,0.6412818569806404,82.22102800649684,87.45626987403395,102.91299472491879,0.0,0.2375
easy,0.08,0.05,cvar0.9,0.9,28,1,79.71307171612516,4.0,89.0624354893088,1316,0.7102173599996604,80.09256830080814,82.3917341871147,91.2928974090749,0.0,0.1225
easy,0.08,0.05,cvar0.9,0.9,29,1,85.28207212761185,3.367682400010464,99.77162599516262,1335,0.6975673389970325,86.09213987792216,90.94885927715345,115.44899857483993,0.0,0.19
easy,0.08,0.05,cvar0.9,0.9,30,1,81.55414829836414,4.0,95.1088410830393,1340,0.7187726309639402,82.45705359552557,86.61183311711514,114.18291713144251,0.0,0.1875
easy,0.08,0.05,cvar0.9,0.9,31,1,85.34456058129837,4.0,99.06924920762943,1331,0.694314671040047,86.08756136989125,89.89170032764494,109.00276114919984,0.0,0.18
easy,0.08,0.05,cvar0.9,0.9,32,1,83.35331678561856,2.813246072179026,99.77167306157051,1310,0.6982542670448311,84.34304500843399,90.27610181510295,105.30721941883914,0.0,0.315
easy,0.08,0.05,cvar0.9,0.9,33,1,82.00387126903208,1.527638046040388,107.12456930245504,1292,0.6266459329635836,83.44872751293477,89.48459397840062,102.88395493660262,0.0,0.35
easy,0.08,0.05,cvar0.9,0.9,34,1,80.79601244794578,3.870838409544666,92.16778831037162,1352,1.064758567023091,81.14369172388547,83.20494759352754,109.70086039803218,0.0,0.1
easy,0.08,0.05,cvar0.9,0.9,35,1,86.44377154017427,4.0,97.44666066951467,1331,1.0293097510002553,87.07198239192232,90.38491922421066,112.63173307101643,0.0,0.2225
easy,0.08,0.05,cvar0.9,0.9,36,1,85.45883120398099,3.166285860133047,103.02395240140581,1294,0.9936604260001332,86.5157185144528,92.20492229494782,110.72364213663782,0.0,0.2825
easy,0.08,0.05,cvar0.9,0.9,37,1,83.36986351630819,2.102537578326497,100.00738709114496,1309,1.046709461021237,84.97741626461567,93.88608990350586,105.68654817541483,0.0,0.415
easy,0.08,0.05,cvar0.9,0.9,38,1,87.92403271760293,4.0,103.24355258314264,1271,0.681477645994164,88.45618414523975,92.58099679511146,108.22736726311004,0.0,0.17
easy,0.08,0.05,cvar0.9,0.9,39,1,84.31551851217873,2.182554125110082,106.23714118008765,1263,0.6887645890237764,86.11821533825217,92.75593547392053,113.06762261151496,0.0,0.3875
easy,0.08,0.05,cvar0.9,0.9,40,1,85.94845170613746,4.0,99.84215693204598,1334,0.6670050699613057,87.00732020378196,93.20014716101515,114.67860677746613,0.0,0.24
easy,0.08,0.05,cvar0.9,0.9,41,1,84.09090592484561,3.9469385696879593,99.11983622021872,1305,0.6900053849676624,84.98440368317551,90.63728081451899,108.29142193059738,0.0,0.22
easy,0.08,0.05,cvar0.9,0.9,42,1,81.69778791644973,1.8297532392998113,99.40938943503463,1332,0.6580735169700347,82.84138863654141,89.82557770282683,100.56073580243935,0.0,0.25
