obstacle_density,max_slope_deg,friction_static,friction_dynamic,restitution,height_scale,rocks_per_m2,encounters_per_m,p_encounter,mean_free_path_m,progress_fraction,grade_mean_deg,grade_p90_deg,no_slip_margin,slip_share,relief,attitude,contestedness,traversability,RR.1,RR.2,RR.3,feasible,on_frontier
0.85,20.0,0.9,0.8,0.0,0.289395,0.249751,0.561939,0.99996,2.212455,0.122878,6.570705,15.986012,0.613519,0.0,0.315355,0.987697,0.438438,0.121366,1,0,1,0,0
0.85,20.0,0.9,0.8,0.1,0.289395,0.249751,0.561939,0.99996,2.212455,0.122865,6.570705,15.986012,0.613519,0.0,0.315355,0.987697,0.438438,0.121354,1,0,1,0,0
0.85,20.0,0.9,0.8,0.3,0.289395,0.249751,0.561939,0.99996,2.212455,0.122764,6.570705,15.986012,0.613519,0.0,0.315355,0.987697,0.438438,0.121253,1,0,1,0,0
0.85,20.0,1.0,0.9,0.0,0.289395,0.249751,0.561939,0.99996,2.212455,0.122878,6.570705,15.986012,0.713519,0.0,0.315355,0.987697,0.438438,0.121366,1,0,1,0,0
0.85,20.0,1.0,0.9,0.1,0.289395,0.249751,0.561939,0.99996,2.212455,0.122867,6.570705,15.986012,0.713519,0.0,0.315355,0.987697,0.438438,0.121355,1,0,1,0,0
0.85,20.0,1.0,0.9,0.3,0.289395,0.249751,0.561939,0.99996,2.212455,0.122776,6.570705,15.986012,0.713519,0.0,0.315355,0.987697,0.438438,0.121266,1,0,1,0,0
0.85,22.5,0.3,0.2,0.0,0.329344,0.249751,0.561939,0.99996,2.212455,0.122878,7.431985,18.057406,-0.026028,0.110111,0.350799,0.980191,0.486957,0.107182,1,0,0,0,0
0.85,22.5,0.3,0.2,0.1,0.329344,0.249751,0.561939,0.99996,2.212455,0.122827,7.431985,18.057406,-0.026028,0.110111,0.350799,0.980191,0.486957,0.107137,1,0,0,0,0
0.85,22.5,0.3,0.2,0.3,0.329344,0.249751,0.561939,0.99996,2.212455,0.12242,7.431985,18.057406,-0.026028,0.110111,0.350799,0.980191,0.486957,0.106782,1,0,0,0,0
0.85,22.5,0.4,0.3,0.0,0.329344,0.249751,0.561939,0.99996,2.212455,0.122878,7.431985,18.057406,0.073972,0.049147,0.350799,0.980191,0.466635,0.114525,1,0,1,0,0
0.85,22.5,0.4,0.3,0.1,0.329344,0.249751,0.561939,0.99996,2.212455,0.122844,7.431985,18.057406,0.073972,0.049147,0.350799,0.980191,0.466635,0.114493,1,0,1,0,0
0.85,22.5,0.4,0.3,0.3,0.329344,0.249751,0.561939,0.99996,2.212455,0.122572,7.431985,18.057406,0.073972,0.049147,0.350799,0.980191,0.466635,0.11424,1,0,1,0,0
0.85,22.5,0.5,0.4,0.0,0.329344,0.249751,0.561939,0.99996,2.212455,0.122878,7.431985,18.057406,0.173972,0.017957,0.350799,0.980191,0.456239,0.118281,1,0,1,0,0
0.85,22.5,0.5,0.4,0.1,0.329344,0.249751,0.561939,0.99996,2.212455,0.122853,7.431985,18.057406,0.173972,0.017957,0.350799,0.980191,0.456239,0.118257,1,0,1,0,0
0.85,22.5,0.5,0.4,0.3,0.329344,0.249751,0.561939,0.99996,2.212455,0.122649,7.431985,18.057406,0.173972,0.017957,0.350799,0.980191,0.456239,0.118061,1,0,1,0,0
0.85,22.5,0.6,0.5,0.0,0.329344,0.249751,0.561939,0.99996,2.212455,0.122878,7.431985,18.057406,0.273972,0.00318,0.350799,0.980191,0.451313,0.120061,1,0,1,0,0
0.85,22.5,0.6,0.5,0.1,0.329344,0.249751,0.561939,0.99996,2.212455,0.122858,7.431985,18.057406,0.273972,0.00318,0.350799,0.980191,0.451313,0.120041,1,0,1,0,0
0.85,22.5,0.6,0.5,0.3,0.329344,0.249751,0.561939,0.99996,2.212455,0.122695,7.431985,18.057406,0.273972,0.00318,0.350799,0.980191,0.451313,0.119882,1,0,1,0,0
0.85,22.5,0.7,0.6,0.0,0.329344,0.249751,0.561939,0.99996,2.212455,0.122878,7.431985,18.057406,0.373972,0.0,0.350799,0.980191,0.450253,0.120444,1,0,1,0,0
0.85,22.5,0.7,0.6,0.1,0.329344,0.249751,0.561939,0.99996,2.212455,0.122861,7.431985,18.057406,0.373972,0.0,0.350799,0.980191,0.450253,0.120427,1,0,1,0,0
0.85,22.5,0.7,0.6,0.3,0.329344,0.249751,0.561939,0.99996,2.212455,0.122725,7.431985,18.057406,0.373972,0.0,0.350799,0.980191,0.450253,0.120294,1,0,1,0,0
0.85,22.5,0.8,0.7,0.0,0.329344,0.249751,0.561939,0.99996,2.212455,0.122878,7.431985,18.057406,0.473972,0.0,0.350799,0.980191,0.450253,0.120444,1,0,1,0,0
0.85,22.5,0.8,0.7,0.1,0.329344,0.249751,0.561939,0.99996,2.212455,0.122864,7.431985,18.057406,0.473972,0.0,0.350799,0.980191,0.450253,0.12043,1,0,1,0,0
0.85,22.5,0.8,0.7,0.3,0.329344,0.249751,0.561939,0.99996,2.212455,0.122747,7.431985,18.057406,0.473972,0.0,0.350799,0.980191,0.450253,0.120316,1,0,1,0,0
0.85,22.5,0.9,0.8,0.0,0.329344,0.249751,0.561939,0.99996,2.212455,0.122878,7.431985,18.057406,0.573972,0.0,0.350799,0.980191,0.450253,0.120444,1,0,1,0,0
0.85,22.5,0.9,0.8,0.1,0.329344,0.249751,0.561939,0.99996,2.212455,0.122865,7.431985,18.057406,0.573972,0.0,0.350799,0.980191,0.450253,0.120432,1,0,1,0,0
0.85,22.5,0.9,0.8,0.3,0.329344,0.249751,0.561939,0.99996,2.212455,0.122764,7.431985,18.057406,0.573972,0.0,0.350799,0.980191,0.450253,0.120332,1,0,1,0,0
0.85,22.5,1.0,0.9,0.0,0.329344,0.249751,0.561939,0.99996,2.212455,0.122878,7.431985,18.057406,0.673972,0.0,0.350799,0.980191,0.450253,0.120444,1,0,1,0,0
0.85,22.5,1.0,0.9,0.1,0.329344,0.249751,0.561939,0.99996,2.212455,0.122867,7.431985,18.057406,0.673972,0.0,0.350799,0.980191,0.450253,0.120433,1,0,1,0,0
0.85,22.5,1.0,0.9,0.3,0.329344,0.249751,0.561939,0.99996,2.212455,0.122776,7.431985,18.057406,0.673972,0.0,0.350799,0.980191,0.450253,0.120344,1,0,1,0,0
0.85,25.0,0.3,0.2,0.0,0.370764,0.249751,0.561939,0.99996,2.212455,0.122878,8.309196,20.154705,-0.067031,0.141955,0.383126,0.968775,0.508347,0.102143,0,0,0,0,0
0.85,25.0,0.3,0.2,0.1,0.370764,0.249751,0.561939,0.99996,2.212455,0.122827,8.309196,20.154705,-0.067031,0.141955,0.383126,0.968775,0.508347,0.1021,0,0,0,0,0
0.85,25.0,0.3,0.2,0.3,0.370764,0.249751,0.561939,0.99996,2.212455,0.12242,8.309196,20.154705,-0.067031,0.141955,0.383126,0.968775,0.508347,0.101762,0,0,0,0,0
0.85,25.0,0.4,0.3,0.0,0.370764,0.249751,0.561939,0.99996,2.212455,0.122878,8.309196,20.154705,0.032969,0.068576,0.383126,0.968775,0.483887,0.110878,0,0,1,0,0
0.85,25.0,0.4,0.3,0.1,0.370764,0.249751,0.561939,0.99996,2.212455,0.122844,8.309196,20.154705,0.032969,0.068576,0.383126,0.968775,0.483887,0.110847,0,0,1,0,0
0.85,25.0,0.4,0.3,0.3,0.370764,0.249751,0.561939,0.99996,2.212455,0.122572,8.309196,20.154705,0.032969,0.068576,0.383126,0.968775,0.483887,0.110602,0,0,1,0,0
0.85,25.0,0.5,0.4,0.0,0.370764,0.249751,0.561939,0.99996,2.212455,0.122878,8.309196,20.154705,0.132969,0.033573,0.383126,0.968775,0.472219,0.115045,0,0,1,0,0
0.85,25.0,0.5,0.4,0.1,0.370764,0.249751,0.561939,0.99996,2.212455,0.122853,8.309196,20.154705,0.132969,0.033573,0.383126,0.968775,0.472219,0.115021,0,0,1,0,0
0.85,25.0,0.5,0.4,0.3,0.370764,0.249751,0.561939,0.99996,2.212455,0.122649,8.309196,20.154705,0.132969,0.033573,0.383126,0.968775,0.472219,0.11483,0,0,1,0,0
0.85,25.0,0.6,0.5,0.0,0.370764,0.249751,0.561939,0.99996,2.212455,0.122878,8.309196,20.154705,0.232969,0.010936,0.383126,0.968775,0.464674,0.117739,0,0,1,0,0
0.85,25.0,0.6,0.5,0.1,0.370764,0.249751,0.561939,0.99996,2.212455,0.122858,8.309196,20.154705,0.232969,0.010936,0.383126,0.968775,0.464674,0.11772,0,0,1,0,0
0.85,25.0,0.6,0.5,0.3,0.370764,0.249751,0.561939,0.99996,2.212455,0.122695,8.309196,20.154705,0.232969,0.010936,0.383126,0.968775,0.464674,0.117564,0,0,1,0,0
0.85,25.0,0.7,0.6,0.0,0.370764,0.249751,0.561939,0.99996,2.212455,0.122878,8.309196,20.154705,0.332969,0.001745,0.383126,0.968775,0.46161,0.118834,0,0,1,0,0
0.85,25.0,0.7,0.6,0.1,0.370764,0.249751,0.561939,0.99996,2.212455,0.122861,8.309196,20.154705,0.332969,0.001745,0.383126,0.968775,0.46161,0.118817,0,0,1,0,0
0.85,25.0,0.7,0.6,0.3,0.370764,0.249751,0.561939,0.99996,2.212455,0.122725,8.309196,20.154705,0.332969,0.001745,0.383126,0.968775,0.46161,0.118686,0,0,1,0,0
0.85,25.0,0.8,0.7,0.0,0.370764,0.249751,0.561939,0.99996,2.212455,0.122878,8.309196,20.154705,0.432969,0.0,0.383126,0.968775,0.461029,0.119041,0,0,1,0,0
0.85,25.0,0.8,0.7,0.1,0.370764,0.249751,0.561939,0.99996,2.212455,0.122864,8.309196,20.154705,0.432969,0.0,0.383126,0.968775,0.461029,0.119027,0,0,1,0,0
0.85,25.0,0.8,0.7,0.3,0.370764,0.249751,0.561939,0.99996,2.212455,0.122747,8.309196,20.154705,0.432969,0.0,0.383126,0.968775,0.461029,0.118914,0,0,1,0,0
0.85,25.0,0.9,0.8,0.0,0.370764,0.249751,0.561939,0.99996,2.212455,0.122878,8.309196,20.154705,0.532969,0.0,0.383126,0.968775,0.461029,0.119041,0,0,1,0,0
0.85,25.0,0.9,0.8,0.1,0.370764,0.249751,0.561939,0.99996,2.212455,0.122865,8.309196,20.154705,0.532969,0.0,0.383126,0.968775,0.461029,0.119029,0,0,1,0,0
0.85,25.0,0.9,0.8,0.3,0.370764,0.249751,0.561939,0.99996,2.212455,0.122764,8.309196,20.154705,0.532969,0.0,0.383126,0.968775,0.461029,0.11893,0,0,1,0,0
0.85,25.0,1.0,0.9,0.0,0.370764,0.249751,0.561939,0.99996,2.212455,0.122878,8.309196,20.154705,0.632969,0.0,0.383126,0.968775,0.461029,0.119041,0,0,1,0,0
0.85,25.0,1.0,0.9,0.1,0.370764,0.249751,0.561939,0.99996,2.212455,0.122867,8.309196,20.154705,0.632969,0.0,0.383126,0.968775,0.461029,0.11903,0,0,1,0,0
0.85,25.0,1.0,0.9,0.3,0.370764,0.249751,0.561939,0.99996,2.212455,0.122776,8.309196,20.154705,0.632969,0.0,0.383126,0.968775,0.461029,0.118943,0,0,1,0,0
0.85,27.5,0.3,0.2,0.0,0.413906,0.249751,0.561939,0.99996,2.212455,0.122878,9.20513,22.280809,-0.109739,0.171901,0.41356,0.954532,0.528474,0.097129,0,0,0,0,0
0.85,27.5,0.3,0.2,0.1,0.413906,0.249751,0.561939,0.99996,2.212455,0.122827,9.20513,22.280809,-0.109739,0.171901,0.41356,0.954532,0.528474,0.097088,0,0,0,0,0
0.85,27.5,0.3,0.2,0.3,0.413906,0.249751,0.561939,0.99996,2.212455,0.12242,9.20513,22.280809,-0.109739,0.171901,0.41356,0.954532,0.528474,0.096766,0,0,0,0,0
0.85,27.5,0.4,0.3,0.0,0.413906,0.249751,0.561939,0.99996,2.212455,0.122878,9.20513,22.280809,-0.009739,0.094355,0.41356,0.954532,0.502625,0.106224,0,0,0,0,0
0.85,27.5,0.4,0.3,0.1,0.413906,0.249751,0.561939,0.99996,2.212455,0.122844,9.20513,22.280809,-0.009739,0.094355,0.41356,0.954532,0.502625,0.106195,0,0,0,0,0
0.85,27.5,0.4,0.3,0.3,0.413906,0.249751,0.561939,0.99996,2.212455,0.122572,9.20513,22.280809,-0.009739,0.094355,0.41356,0.954532,0.502625,0.10596,0,0,0,0,0
0.85,27.5,0.5,0.4,0.0,0.413906,0.249751,0.561939,0.99996,2.212455,0.122878,9.20513,22.280809,0.090261,0.049907,0.41356,0.954532,0.487809,0.111438,0,0,1,0,0
0.85,27.5,0.5,0.4,0.1,0.413906,0.249751,0.561939,0.99996,2.212455,0.122853,9.20513,22.280809,0.090261,0.049907,0.41356,0.954532,0.487809,0.111414,0,0,1,0,0
0.85,27.5,0.5,0.4,0.3,0.413906,0.249751,0.561939,0.99996,2.212455,0.122649,9.20513,22.280809,0.090261,0.049907,0.41356,0.954532,0.487809,0.11123,0,0,1,0,0
0.85,27.5,0.6,0.5,0.0,0.413906,0.249751,0.561939,0.99996,2.212455,0.122878,9.20513,22.280809,0.190261,0.023269,0.41356,0.954532,0.47893,0.114562,0,0,1,0,0
0.85,27.5,0.6,0.5,0.1,0.413906,0.249751,0.561939,0.99996,2.212455,0.122858,9.20513,22.280809,0.190261,0.023269,0.41356,0.954532,0.47893,0.114543,0,0,1,0,0
0.85,27.5,0.6,0.5,0.3,0.413906,0.249751,0.561939,0.99996,2.212455,0.122695,9.20513,22.280809,0.190261,0.023269,0.41356,0.954532,0.47893,0.114391,0,0,1,0,0
0.85,27.5,0.7,0.6,0.0,0.413906,0.249751,0.561939,0.99996,2.212455,0.122878,9.20513,22.280809,0.290261,0.008071,0.41356,0.954532,0.473863,0.116345,0,0,1,0,0
0.85,27.5,0.7,0.6,0.1,0.413906,0.249751,0.561939,0.99996,2.212455,0.122861,9.20513,22.280809,0.290261,0.008071,0.41356,0.954532,0.473863,0.116328,0,0,1,0,0
0.85,27.5,0.7,0.6,0.3,0.413906,0.249751,0.561939,0.99996,2.212455,0.122725,9.20513,22.280809,0.290261,0.008071,0.41356,0.954532,0.473863,0.1162,0,0,1,0,0
0.85,27.5,0.8,0.7,0.0,0.413906,0.249751,0.561939,0.99996,2.212455,0.122878,9.20513,22.280809,0.390261,0.001167,0.41356,0.954532,0.471562,0.117154,0,0,1,0,0
0.85,27.5,0.8,0.7,0.1,0.413906,0.249751,0.561939,0.99996,2.212455,0.122864,9.20513,22.280809,0.390261,0.001167,0.41356,0.954532,0.471562,0.11714,0,0,1,0,0
0.85,27.5,0.8,0.7,0.3,0.413906,0.249751,0.561939,0.99996,2.212455,0.122747,9.20513,22.280809,0.390261,0.001167,0.41356,0.954532,0.471562,0.117029,0,0,1,0,0
0.85,27.5,0.9,0.8,0.0,0.413906,0.249751,0.561939,0.99996,2.212455,0.122878,9.20513,22.280809,0.490261,0.0,0.41356,0.954532,0.471173,0.117291,0,0,1,0,0
0.85,27.5,0.9,0.8,0.1,0.413906,0.249751,0.561939,0.99996,2.212455,0.122865,9.20513,22.280809,0.490261,0.0,0.41356,0.954532,0.471173,0.117279,0,0,1,0,0
0.85,27.5,0.9,0.8,0.3,0.413906,0.249751,0.561939,0.99996,2.212455,0.122764,9.20513,22.280809,0.490261,0.0,0.41356,0.954532,0.471173,0.117182,0,0,1,0,0
0.85,27.5,1.0,0.9,0.0,0.413906,0.249751,0.561939,0.99996,2.212455,0.122878,9.20513,22.280809,0.590261,0.0,0.41356,0.954532,0.471173,0.117291,0,0,1,0,0
0.85,27.5,1.0,0.9,0.1,0.413906,0.249751,0.561939,0.99996,2.212455,0.122867,9.20513,22.280809,0.590261,0.0,0.41356,0.954532,0.471173,0.11728,0,0,1,0,0
0.85,27.5,1.0,0.9,0.3,0.413906,0.249751,0.561939,0.99996,2.212455,0.122776,9.20513,22.280809,0.590261,0.0,0.41356,0.954532,0.471173,0.117194,0,0,1,0,0
0.85,30.0,0.3,0.2,0.0,0.459055,0.249751,0.561939,0.99996,2.212455,0.122878,10.122921,24.438603,-0.154433,0.201976,0.443587,0.939644,0.548507,0.092141,0,0,0,0,0
0.85,30.0,0.3,0.2,0.1,0.459055,0.249751,0.561939,0.99996,2.212455,0.122827,10.122921,24.438603,-0.154433,0.201976,0.443587,0.939644,0.548507,0.092103,0,0,0,0,0
0.85,30.0,0.3,0.2,0.3,0.459055,0.249751,0.561939,0.99996,2.212455,0.12242,10.122921,24.438603,-0.154433,0.201976,0.443587,0.939644,0.548507,0.091797,0,0,0,0,0
0.85,30.0,0.4,0.3,0.0,0.459055,0.249751,0.561939,0.99996,2.212455,0.122878,10.122921,24.438603,-0.054433,0.121855,0.443587,0.939644,0.521801,0.101392,0,0,0,0,0
0.85,30.0,0.4,0.3,0.1,0.459055,0.249751,0.561939,0.99996,2.212455,0.122844,10.122921,24.438603,-0.054433,0.121855,0.443587,0.939644,0.521801,0.101364,0,0,0,0,0
0.85,30.0,0.4,0.3,0.3,0.459055,0.249751,0.561939,0.99996,2.212455,0.122572,10.122921,24.438603,-0.054433,0.121855,0.443587,0.939644,0.521801,0.10114,0,0,0,0,0
0.85,30.0,0.5,0.4,0.0,0.459055,0.249751,0.561939,0.99996,2.212455,0.122878,10.122921,24.438603,0.045567,0.066439,0.443587,0.939644,0.503329,0.107791,0,0,1,0,0
0.85,30.0,0.5,0.4,0.1,0.459055,0.249751,0.561939,0.99996,2.212455,0.122853,10.122921,24.438603,0.045567,0.066439,0.443587,0.939644,0.503329,0.107768,0,0,1,0,0
0.85,30.0,0.5,0.4,0.3,0.459055,0.249751,0.561939,0.99996,2.212455,0.122649,10.122921,24.438603,0.045567,0.066439,0.443587,0.939644,0.503329,0.107589,0,0,1,0,0
0.85,30.0,0.6,0.5,0.0,0.459055,0.249751,0.561939,0.99996,2.212455,0.122878,10.122921,24.438603,0.145567,0.038399,0.443587,0.939644,0.493982,0.111028,0,0,1,0,0
0.85,30.0,0.6,0.5,0.1,0.459055,0.249751,0.561939,0.99996,2.212455,0.122858,10.122921,24.438603,0.145567,0.038399,0.443587,0.939644,0.493982,0.11101,0,0,1,0,0
0.85,30.0,0.6,0.5,0.3,0.459055,0.249751,0.561939,0.99996,2.212455,0.122695,10.122921,24.438603,0.145567,0.038399,0.443587,0.939644,0.493982,0.110862,0,0,1,0,0
0.85,30.0,0.7,0.6,0.0,0.459055,0.249751,0.561939,0.99996,2.212455,0.122878,10.122921,24.438603,0.245567,0.017438,0.443587,0.939644,0.486995,0.113448,0,0,1,0,0
0.85,30.0,0.7,0.6,0.1,0.459055,0.249751,0.561939,0.99996,2.212455,0.122861,10.122921,24.438603,0.245567,0.017438,0.443587,0.939644,0.486995,0.113433,0,0,1,0,0
0.85,30.0,0.7,0.6,0.3,0.459055,0.249751,0.561939,0.99996,2.212455,0.122725,10.122921,24.438603,0.245567,0.017438,0.443587,0.939644,0.486995,0.113307,0,0,1,0,0
0.85,30.0,0.8,0.7,0.0,0.459055,0.249751,0.561939,0.99996,2.212455,0.122878,10.122921,24.438603,0.345567,0.006076,0.443587,0.939644,0.483207,0.11476,0,0,1,0,0
0.85,30.0,0.8,0.7,0.1,0.459055,0.249751,0.561939,0.99996,2.212455,0.122864,10.122921,24.438603,0.345567,0.006076,0.443587,0.939644,0.483207,0.114747,0,0,1,0,0
0.85,30.0,0.8,0.7,0.3,0.459055,0.249751,0.561939,0.99996,2.212455,0.122747,10.122921,24.438603,0.345567,0.006076,0.443587,0.939644,0.483207,0.114638,0,0,1,0,0
0.85,30.0,0.9,0.8,0.0,0.459055,0.249751,0.561939,0.99996,2.212455,0.122878,10.122921,24.438603,0.445567,0.000808,0.443587,0.939644,0.481452,0.115368,0,0,1,0,0
0.85,30.0,0.9,0.8,0.1,0.459055,0.249751,0.561939,0.99996,2.212455,0.122865,10.122921,24.438603,0.445567,0.000808,0.443587,0.939644,0.481452,0.115356,0,0,1,0,0
0.85,30.0,0.9,0.8,0.3,0.459055,0.249751,0.561939,0.99996,2.212455,0.122764,10.122921,24.438603,0.445567,0.000808,0.443587,0.939644,0.481452,0.115261,0,0,1,0,0
0.85,30.0,1.0,0.9,0.0,0.459055,0.249751,0.561939,0.99996,2.212455,0.122878,10.122921,24.438603,0.545567,0.0,0.443587,0.939644,0.481182,0.115462,0,0,1,0,0
0.85,30.0,1.0,0.9,0.1,0.459055,0.249751,0.561939,0.99996,2.212455,0.122867,10.122921,24.438603,0.545567,0.0,0.443587,0.939644,0.481182,0.115451,0,0,1,0,0
0.85,30.0,1.0,0.9,0.3,0.459055,0.249751,0.561939,0.99996,2.212455,0.122776,10.122921,24.438603,0.545567,0.0,0.443587,0.939644,0.481182,0.115366,0,0,1,0,0
0.85,32.5,0.3,0.2,0.0,0.506538,0.249751,0.561939,0.99996,2.212455,0.122878,11.066099,26.630945,-0.201438,0.232064,0.473424,0.924539,0.568482,0.087242,0,0,0,0,0
0.85,32.5,0.3,0.2,0.1,0.506538,0.249751,0.561939,0.99996,2.212455,0.122827,11.066099,26.630945,-0.201438,0.232064,0.473424,0.924539,0.568482,0.087206,0,0,0,0,0
0.85,32.5,0.3,0.2,0.3,0.506538,0.249751,0.561939,0.99996,2.212455,0.12242,11.066099,26.630945,-0.201438,0.232064,0.473424,0.924539,0.568482,0.086916,0,0,0,0,0
0.85,32.5,0.4,0.3,0.0,0.506538,0.249751,0.561939,0.99996,2.212455,0.122878,11.066099,26.630945,-0.101438,0.14849,0.473424,0.924539,0.540624,0.096736,0,0,0,0,0
0.85,32.5,0.4,0.3,0.1,0.506538,0.249751,0.561939,0.99996,2.212455,0.122844,11.066099,26.630945,-0.101438,0.14849,0.473424,0.924539,0.540624,0.09671,0,0,0,0,0
0.85,32.5,0.4,0.3,0.3,0.506538,0.249751,0.561939,0.99996,2.212455,0.122572,11.066099,26.630945,-0.101438,0.14849,0.473424,0.924539,0.540624,0.096496,0,0,0,0,0
0.85,32.5,0.5,0.4,0.0,0.506538,0.249751,0.561939,0.99996,2.212455,0.122878,11.066099,26.630945,-0.001438,0.089013,0.473424,0.924539,0.520799,0.103493,0,0,0,0,0
0.85,32.5,0.5,0.4,0.1,0.506538,0.249751,0.561939,0.99996,2.212455,0.122853,11.066099,26.630945,-0.001438,0.089013,0.473424,0.924539,0.520799,0.103472,0,0,0,0,0
0.85,32.5,0.5,0.4,0.3,0.506538,0.249751,0.561939,0.99996,2.212455,0.122649,11.066099,26.630945,-0.001438,0.089013,0.473424,0.924539,0.520799,0.1033,0,0,0,0,0
0.85,32.5,0.6,0.5,0.0,0.506538,0.249751,0.561939,0.99996,2.212455,0.122878,11.066099,26.630945,0.098562,0.05287,0.473424,0.924539,0.508751,0.107599,0,0,1,0,0
0.85,32.5,0.6,0.5,0.1,0.506538,0.249751,0.561939,0.99996,2.212455,0.122858,11.066099,26.630945,0.098562,0.05287,0.473424,0.924539,0.508751,0.107581,0,0,1,0,0
0.85,32.5,0.6,0.5,0.3,0.506538,0.249751,0.561939,0.99996,2.212455,0.122695,11.066099,26.630945,0.098562,0.05287,0.473424,0.924539,0.508751,0.107439,0,0,1,0,0
0.85,32.5,0.7,0.6,0.0,0.506538,0.249751,0.561939,0.99996,2.212455,0.122878,11.066099,26.630945,0.198562,0.029818,0.473424,0.924539,0.501067,0.110218,0,0,1,0,0
0.85,32.5,0.7,0.6,0.1,0.506538,0.249751,0.561939,0.99996,2.212455,0.122861,11.066099,26.630945,0.198562,0.029818,0.473424,0.924539,0.501067,0.110203,0,0,1,0,0
0.85,32.5,0.7,0.6,0.3,0.506538,0.249751,0.561939,0.99996,2.212455,0.122725,11.066099,26.630945,0.198562,0.029818,0.473424,0.924539,0.501067,0.110081,0,0,1,0,0
0.85,32.5,0.8,0.7,0.0,0.506538,0.249751,0.561939,0.99996,2.212455,0.122878,11.066099,26.630945,0.298562,0.013218,0.473424,0.924539,0.495534,0.112104,0,0,1,0,0
0.85,32.5,0.8,0.7,0.1,0.506538,0.249751,0.561939,0.99996,2.212455,0.122864,11.066099,26.630945,0.298562,0.013218,0.473424,0.924539,0.495534,0.112091,0,0,1,0,0
0.85,32.5,0.8,0.7,0.3,0.506538,0.249751,0.561939,0.99996,2.212455,0.122747,11.066099,26.630945,0.298562,0.013218,0.473424,0.924539,0.495534,0.111984,0,0,1,0,0
0.85,32.5,0.9,0.8,0.0,0.506538,0.249751,0.561939,0.99996,2.212455,0.122878,11.066099,26.630945,0.398562,0.004757,0.473424,0.924539,0.492713,0.113065,0,0,1,0,0
0.85,32.5,0.9,0.8,0.1,0.506538,0.249751,0.561939,0.99996,2.212455,0.122865,11.066099,26.630945,0.398562,0.004757,0.473424,0.924539,0.492713,0.113054,0,0,1,0,0
0.85,32.5,0.9,0.8,0.3,0.506538,0.249751,0.561939,0.99996,2.212455,0.122764,11.066099,26.630945,0.398562,0.004757,0.473424,0.924539,0.492713,0.11296,0,0,1,0,0
0.85,32.5,1.0,0.9,0.0,0.506538,0.249751,0.561939,0.99996,2.212455,0.122878,11.066099,26.630945,0.498562,0.000632,0.473424,0.924539,0.491338,0.113534,0,0,1,0,0
0.85,32.5,1.0,0.9,0.1,0.506538,0.249751,0.561939,0.99996,2.212455,0.122867,11.066099,26.630945,0.498562,0.000632,0.473424,0.924539,0.491338,0.113523,0,0,1,0,0
0.85,32.5,1.0,0.9,0.3,0.506538,0.249751,0.561939,0.99996,2.212455,0.122776,11.066099,26.630945,0.498562,0.000632,0.473424,0.924539,0.491338,0.11344,0,0,1,0,0
0.85,35.0,0.3,0.2,0.0,0.556739,0.249751,0.561939,0.99996,2.212455,0.122878,12.038659,28.860644,-0.251134,0.262501,0.502452,0.908434,0.588304,0.082325,0,0,0,0,0
0.85,35.0,0.3,0.2,0.1,0.556739,0.249751,0.561939,0.99996,2.212455,0.122827,12.038659,28.860644,-0.251134,0.262501,0.502452,0.908434,0.588304,0.08229,0,0,0,0,0
0.85,35.0,0.3,0.2,0.3,0.556739,0.249751,0.561939,0.99996,2.212455,0.12242,12.038659,28.860644,-0.251134,0.262501,0.502452,0.908434,0.588304,0.082017,0,0,0,0,0
0.85,35.0,0.4,0.3,0.0,0.556739,0.249751,0.561939,0.99996,2.212455,0.122878,12.038659,28.860644,-0.151134,0.174398,0.502452,0.908434,0.558937,0.092159,0,0,0,0,0
0.85,35.0,0.4,0.3,0.1,0.556739,0.249751,0.561939,0.99996,2.212455,0.122844,12.038659,28.860644,-0.151134,0.174398,0.502452,0.908434,0.558937,0.092134,0,0,0,0,0
0.85,35.0,0.4,0.3,0.3,0.556739,0.249751,0.561939,0.99996,2.212455,0.122572,12.038659,28.860644,-0.151134,0.174398,0.502452,0.908434,0.558937,0.09193,0,0,0,0,0
0.85,35.0,0.5,0.4,0.0,0.556739,0.249751,0.561939,0.99996,2.212455,0.122878,12.038659,28.860644,-0.051134,0.113917,0.502452,0.908434,0.538776,0.098911,0,0,0,0,0
0.85,35.0,0.5,0.4,0.1,0.556739,0.249751,0.561939,0.99996,2.212455,0.122853,12.038659,28.860644,-0.051134,0.113917,0.502452,0.908434,0.538776,0.09889,0,0,0,0,0
0.85,35.0,0.5,0.4,0.3,0.556739,0.249751,0.561939,0.99996,2.212455,0.122649,12.038659,28.860644,-0.051134,0.113917,0.502452,0.908434,0.538776,0.098726,0,0,0,0,0
0.85,35.0,0.6,0.5,0.0,0.556739,0.249751,0.561939,0.99996,2.212455,0.122878,12.038659,28.860644,0.048866,0.068813,0.502452,0.908434,0.523742,0.103945,0,0,1,0,0
0.85,35.0,0.6,0.5,0.1,0.556739,0.249751,0.561939,0.99996,2.212455,0.122858,12.038659,28.860644,0.048866,0.068813,0.502452,0.908434,0.523742,0.103928,0,0,1,0,0
0.85,35.0,0.6,0.5,0.3,0.556739,0.249751,0.561939,0.99996,2.212455,0.122695,12.038659,28.860644,0.048866,0.068813,0.502452,0.908434,0.523742,0.10379,0,0,1,0,0
