episode,step,object,robot_x,robot_y,range,true_xmin,true_ymin,true_xmax,true_ymax,det_xmin,det_ymin,det_xmax,det_ymax
21.0000,4.0000,5.0000,3.2500,3.2500,9.8887,7.7578,9.5954,10.5685,12.7565,7.7136,9.6100,10.4374,12.5745
21.0000,4.0000,6.0000,3.2500,3.2500,6.5325,6.7106,7.1622,8.9488,8.6543,6.7199,7.2842,8.8866,8.7251
22.0000,4.0000,2.0000,3.2500,3.2500,6.3324,6.8642,5.8881,9.7146,8.2811,7.0909,6.0319,9.8232,8.2502
23.0000,4.0000,0.0000,3.2500,3.2500,6.1512,8.1052,2.0710,10.6847,4.9820,8.1885,2.0797,10.7316,4.9351
23.0000,4.0000,2.0000,3.2500,3.2500,9.2009,11.1263,4.9444,12.8213,7.4042,11.2328,4.9347,12.8017,7.1662
23.0000,4.0000,3.0000,3.2500,3.2500,4.3392,5.7650,4.8770,7.8729,6.5592,5.9132,4.8931,7.9162,6.4994
24.0000,4.0000,0.0000,3.2500,3.2500,8.5857,6.1983,9.6000,7.5608,12.4617,6.2159,9.6385,7.4826,12.4021
24.0000,4.0000,5.0000,3.2500,3.2500,7.0468,3.6700,8.7697,6.2932,11.3918,3.3757,8.7836,5.9680,11.2942
24.0000,4.0000,6.0000,3.2500,3.2500,7.1021,2.8761,8.9505,4.3183,11.7367,3.0605,9.0611,4.4204,11.7041
25.0000,4.0000,4.0000,3.2500,3.2500,7.5807,9.3380,2.3121,12.3229,4.0695,9.9969,2.9471,11.8325,3.7144
26.0000,4.0000,3.0000,3.2500,3.2500,6.0624,6.8303,5.7254,9.3332,8.0977,7.0511,5.8296,9.3571,8.0810
26.0000,4.0000,5.0000,3.2500,3.2500,9.7948,10.2185,7.0222,13.3950,9.0111,10.2569,6.9458,13.3298,8.8610
27.0000,4.0000,5.0000,3.2500,3.2500,9.0989,9.6663,7.2193,11.9120,9.4691,9.7714,7.4110,11.8858,9.5713
28.0000,4.0000,0.0000,3.2500,3.2500,8.8744,10.4733,4.8990,12.9195,7.0468,10.4110,5.0928,12.6528,7.1061
28.0000,4.0000,5.0000,3.2500,3.2500,4.5242,3.8390,6.4846,5.9093,8.4606,3.8767,6.4759,5.8304,8.3602
29.0000,4.0000,0.0000,2.7500,3.2500,6.8517,2.8219,8.7738,4.3549,11.3265,2.9346,8.8593,4.4108,11.3485
29.0000,4.0000,5.0000,2.7500,3.2500,2.0098,3.4250,3.3025,5.5941,5.1398,3.4699,3.3483,5.4894,5.0667
29.0000,4.0000,8.0000,2.7500,3.2500,9.4871,9.5862,7.5014,12.0541,8.9744,9.5956,7.5710,12.0238,8.9860
30.0000,4.0000,5.0000,3.2500,3.2500,7.4545,9.4629,4.0963,11.5794,5.6901,9.5998,4.0804,11.5909,5.5941
31.0000,4.0000,1.0000,3.2500,3.2500,4.4402,2.8670,6.5053,4.2746,8.8519,2.9540,6.4888,4.2572,8.7821
31.0000,4.0000,6.0000,3.2500,3.2500,4.4740,3.8359,6.4916,6.6813,8.0040,4.0813,6.4472,6.7101,7.8760
31.0000,4.0000,7.0000,3.2500,3.2500,7.1294,4.0657,9.2686,5.3396,11.1911,4.0833,9.3100,5.2780,11.1824
32.0000,4.0000,1.0000,3.2500,3.2500,2.0821,3.1185,3.8205,4.4127,6.7140,3.1633,3.8921,4.3895,6.6002
32.0000,4.0000,3.0000,3.2500,3.2500,8.7541,9.1096,7.3935,10.7535,10.4187,9.0050,7.5362,10.5840,10.4548
33.0000,4.0000,3.0000,3.2500,3.2500,4.0418,5.7328,2.9482,8.7942,4.5067,5.7134,3.0201,8.6608,4.5241
33.0000,4.0000,5.0000,3.2500,3.2500,9.4333,6.5070,10.6528,8.8273,12.5175,6.6056,10.6463,8.8008,12.4260
33.0000,4.0000,7.0000,3.2500,3.2500,3.4353,3.7235,5.4423,6.3565,6.9218,3.7956,5.5370,6.3056,6.9438
34.0000,4.0000,5.0000,3.2500,3.2500,6.8893,7.4686,6.0870,9.9408,8.8295,7.5172,6.2002,9.9509,8.8276
35.0000,4.0000,1.0000,3.2500,3.2500,2.6153,4.2697,3.8504,5.8139,6.4597,4.3173,3.8055,5.7776,6.4201
35.0000,4.0000,2.0000,3.2500,3.2500,8.9337,4.6892,10.7706,6.6846,12.9192,4.6267,10.9632,6.4827,13.0537
36.0000,4.0000,0.0000,2.2500,3.2500,9.4155,10.6378,4.4932,12.0609,6.8455,10.8147,4.4595,12.2272,6.7105
36.0000,4.0000,5.0000,2.2500,3.2500,2.1649,3.0533,1.5352,5.7551,4.5355,3.1650,1.5868,5.7012,4.5009
37.0000,4.0000,1.0000,3.2500,3.2500,9.8406,11.9554,4.0127,13.9809,5.5821,12.1727,4.1623,14.1200,5.6389
37.0000,4.0000,4.0000,3.2500,3.2500,9.0367,3.5000,11.3681,5.2731,13.0619,3.9819,11.6239,4.7922,12.5819
38.0000,4.0000,1.0000,3.2500,3.2500,5.8401,6.7720,5.8234,8.5071,8.3807,6.8288,5.9186,8.4530,8.3668
38.0000,4.0000,2.0000,3.2500,3.2500,5.4328,6.9152,4.7096,8.7317,7.6552,7.3961,5.4060,8.3695,6.9860
38.0000,4.0000,3.0000,3.2500,3.2500,5.1682,5.1779,5.8233,7.6801,8.8263,5.2153,5.7796,7.5683,8.5674
38.0000,4.0000,4.0000,3.2500,3.2500,8.0044,5.9211,9.2724,7.5383,11.6446,6.0315,9.1889,7.5410,11.4536
38.0000,4.0000,5.0000,3.2500,3.2500,6.6692,8.9636,2.8450,10.8298,4.7506,9.3556,3.3363,10.5223,4.3389
39.0000,4.0000,1.0000,3.2500,3.2500,9.6179,7.1697,10.5077,9.7530,12.1596,7.3705,10.6440,9.8001,12.2558
39.0000,4.0000,2.0000,3.2500,3.2500,8.8246,2.7486,10.5146,5.6092,13.5366,2.9364,10.6519,5.5970,13.6181
39.0000,4.0000,4.0000,3.2500,3.2500,7.7882,5.6719,8.6594,8.5667,11.3587,5.7455,8.8757,8.5261,11.3726
40.0000,4.0000,2.0000,3.2500,3.2500,6.1554,5.2085,7.1631,7.2529,10.1081,5.4726,7.8228,6.8610,9.3578
41.0000,4.0000,2.0000,3.2500,3.2500,9.5668,2.4196,12.1631,5.3034,13.4315,2.2967,12.2711,5.0900,13.4734
42.0000,4.0000,2.0000,3.2500,3.2500,4.6929,6.5722,4.0985,7.9406,7.2890,6.6517,4.1690,7.9269,7.1694
42.0000,4.0000,4.0000,3.2500,3.2500,7.3346,3.2503,9.7608,6.4408,11.0572,4.1851,10.2309,5.5161,10.6807
42.0000,4.0000,8.0000,3.2500,3.2500,9.0801,5.5978,10.6962,8.2322,12.4189,6.2394,11.1827,7.8701,12.1415
43.0000,4.0000,1.0000,3.2500,3.2500,8.3314,3.0898,10.2520,4.8557,12.8480,3.5410,11.0713,4.6806,12.0027
43.0000,4.0000,2.0000,3.2500,3.2500,8.0509,9.6427,5.4658,11.7302,7.2038,9.7158,5.4976,11.6721,7.1293
43.0000,4.0000,4.0000,3.2500,3.2500,9.8246,5.0372,11.4138,6.7224,14.0184,5.1619,11.4903,6.7521,13.8986
43.0000,4.0000,5.0000,3.2500,3.2500,5.1209,7.2267,3.2579,9.1398,5.9889,7.7228,3.9527,8.8597,5.5135
44.0000,4.0000,0.0000,3.2500,3.2500,3.5351,5.8190,1.6129,7.7433,4.5547,5.9833,2.5559,7.3739,3.9279
44.0000,4.0000,3.0000,3.2500,3.2500,8.2655,8.6627,6.5175,11.8134,8.8110,8.8140,6.6006,11.8063,8.7530
44.0000,4.0000,4.0000,3.2500,3.2500,3.1038,4.8924,4.0236,6.5981,6.1679,4.9302,4.0674,6.5504,6.0161
45.0000,4.0000,4.0000,3.2500,2.7500,8.1583,9.4325,4.6970,12.4581,6.2215,9.4267,4.6854,12.3746,6.1367
45.0000,4.0000,5.0000,3.2500,2.7500,1.7113,2.3870,3.3657,4.3795,5.5464,2.5269,3.3896,4.4331,5.5214
45.0000,4.0000,6.0000,3.2500,2.7500,9.8466,2.6186,11.9379,4.0229,13.2548,2.5427,11.9943,3.8980,13.1872
45.0000,4.0000,7.0000,3.2500,2.7500,7.0603,4.0589,8.6278,6.2360,10.4734,4.0322,8.7707,6.1021,10.5262
46.0000,4.0000,0.0000,3.2500,3.2500,9.0382,3.7371,11.0039,6.8949,13.0939,3.9859,11.1056,6.8681,13.1038
46.0000,4.0000,1.0000,3.2500,3.2500,9.0945,7.2036,9.2294,9.7408,12.1621,7.1276,9.3927,9.5647,12.1251
47.0000,4.0000,1.0000,3.2500,3.2500,8.0860,7.9238,8.6419,9.4262,9.8501,7.8256,8.6296,9.2409,9.7642
47.0000,4.0000,2.0000,3.2500,3.2500,6.7962,1.8619,8.9387,4.4267,11.1521,2.4699,9.5444,3.8830,10.6422
47.0000,4.0000,4.0000,3.2500,3.2500,7.9155,7.0636,8.1513,9.9125,10.2176,7.2793,8.2672,10.0097,10.2971
47.0000,4.0000,5.0000,3.2500,3.2500,2.7445,4.9615,2.8224,6.8995,4.8557,5.5264,3.3523,6.4410,4.3367
48.0000,4.0000,0.0000,2.7500,3.2500,8.7946,8.8986,7.8950,10.3525,9.5725,9.0441,8.0391,10.4435,9.6681
48.0000,4.0000,2.0000,2.7500,3.2500,4.4102,5.5944,2.4727,8.7185,4.3920,5.7571,2.4599,8.6297,4.3038
48.0000,4.0000,3.0000,2.7500,3.2500,2.1725,3.3463,2.5539,6.2408,5.4209,3.3252,2.6219,6.0793,5.3943
48.0000,4.0000,5.0000,2.7500,3.2500,3.8128,3.4626,5.2390,5.3057,8.1506,3.3217,5.2603,5.0359,8.0545
49.0000,4.0000,0.0000,3.2500,3.2500,9.4016,11.2267,3.6214,13.6600,6.8140,11.3675,3.6587,13.6719,6.7073
49.0000,4.0000,4.0000,3.2500,3.2500,9.6274,10.0440,7.3900,13.0419,8.8906,10.1015,7.2054,13.0390,8.6147
50.0000,4.0000,4.0000,3.2500,3.2500,3.6238,3.4851,5.7972,5.5202,7.5037,3.5671,5.7661,5.5169,7.4495
50.0000,4.0000,5.0000,3.2500,3.2500,8.9911,9.5725,7.0249,12.5174,8.4367,9.6172,7.1839,12.4503,8.5101
50.0000,4.0000,7.0000,3.2500,3.2500,9.3092,7.3277,9.8726,10.5128,11.3935,7.3211,9.9275,10.4190,11.3135
51.0000,4.0000,0.0000,3.2500,3.2500,7.1231,3.2253,9.6769,4.7435,10.9935,3.1610,9.8011,4.6432,11.0380
51.0000,4.0000,2.0000,3.2500,3.2500,4.3345,4.3446,5.8525,6.6792,8.0426,4.2866,5.9204,6.4661,8.0405
52.0000,4.0000,0.0000,3.2500,3.2500,9.8022,12.2316,4.5492,13.4476,6.0120,12.4442,4.5730,13.6236,5.9459
52.0000,4.0000,1.0000,3.2500,3.2500,2.5575,4.0854,3.8931,5.4512,6.7231,4.4230,4.5778,5.0092,5.8579
52.0000,4.0000,5.0000,3.2500,3.2500,9.9861,4.5521,11.3688,7.5903,14.2898,4.3714,11.5307,7.3369,14.3262
52.0000,4.0000,6.0000,3.2500,3.2500,2.4561,4.7912,2.8115,6.3162,5.3921,4.9032,2.7820,6.2701,5.3572
53.0000,4.0000,0.0000,2.2500,3.2500,7.0156,7.8137,3.1791,10.6181,4.9891,7.7102,3.2708,10.4926,4.9359
53.0000,4.0000,2.0000,2.2500,3.2500,4.7062,2.5965,6.4348,5.5210,8.7547,2.7029,6.4732,5.4887,8.7622
53.0000,4.0000,4.0000,2.2500,3.2500,3.6939,3.8245,4.6114,6.6384,6.2500,3.8989,4.5738,6.6069,6.1150
53.0000,4.0000,5.0000,2.2500,3.2500,4.6852,4.4521,4.5935,7.3621,7.7638,4.4841,4.6890,7.2987,7.7569
55.0000,4.0000,0.0000,3.2500,2.2500,3.2954,3.3565,4.4918,6.1170,5.8900,3.4763,4.5114,6.0444,5.7929
55.0000,4.0000,4.0000,3.2500,2.2500,1.8317,1.8371,2.8137,4.3438,5.3357,1.9310,2.8954,4.2830,5.3927
56.0000,4.0000,0.0000,3.2500,3.2500,6.8838,7.5055,6.5959,8.9530,9.4106,7.3378,6.6278,8.7277,9.3049
56.0000,4.0000,2.0000,3.2500,3.2500,9.9532,8.9678,8.9465,11.5002,11.7366,9.1760,9.0188,11.5847,11.7640
56.0000,4.0000,3.0000,3.2500,3.2500,2.8822,4.5250,4.0924,6.0834,6.4510,4.9663,4.6957,5.6843,5.8204
56.0000,4.0000,4.0000,3.2500,3.2500,2.9625,3.2731,4.4704,5.8012,7.3661,3.4754,4.5254,5.8289,7.2740
56.0000,4.0000,8.0000,3.2500,3.2500,9.4594,9.7321,8.2004,12.0664,9.4294,9.8578,8.3697,12.0177,9.5323
57.0000,4.0000,2.0000,3.2500,3.2500,8.4845,10.9073,1.9005,12.5568,5.0060,10.9524,2.1419,12.5015,5.1097
57.0000,4.0000,4.0000,3.2500,3.2500,7.0929,8.1700,6.0292,10.3745,7.9651,8.1381,6.1067,10.2398,7.9061
57.0000,4.0000,5.0000,3.2500,3.2500,5.6292,7.9619,3.0644,9.7607,4.3337,8.1048,3.1016,9.7436,4.2993
57.0000,4.0000,6.0000,3.2500,3.2500,7.9612,8.3397,7.3219,10.4150,9.3441,8.3741,7.2657,10.3567,9.1205
58.0000,4.0000,3.0000,3.2500,3.2500,9.8282,11.1396,7.0723,12.8108,8.4753,11.3757,6.9403,12.9389,8.2988
58.0000,4.0000,4.0000,3.2500,3.2500,2.3628,3.2904,4.3721,5.2437,6.3933,3.3676,4.4783,5.2019,6.4134
58.0000,4.0000,6.0000,3.2500,3.2500,5.8833,5.2394,7.6122,7.2123,9.0381,5.2095,7.7343,7.1129,9.0889
60.0000,4.0000,1.0000,3.2500,3.2500,9.9409,10.4888,7.1338,13.5533,8.7236,10.6904,7.1963,13.5585,8.6756
60.0000,4.0000,4.0000,3.2500,3.2500,8.9340,8.9900,7.4094,11.1816,10.5950,9.7333,8.0844,10.5381,10.1756
60.0000,4.0000,5.0000,3.2500,3.2500,6.2545,4.0306,7.7783,7.0377,10.3667,3.8554,7.7612,6.6848,10.2605
60.0000,4.0000,6.0000,3.2500,3.2500,7.7655,9.2593,5.9012,11.2132,7.3800,9.2713,5.9478,11.2546,7.3623
61.0000,4.0000,1.0000,3.2500,3.2500,5.1651,2.6205,7.6936,5.0896,9.0654,2.5244,7.7365,4.8717,9.0202
61.0000,4.0000,4.0000,3.2500,3.2500,6.6367,6.9571,7.1190,8.6193,9.0661,6.9651,6.9669,8.5124,8.8198
62.0000,4.0000,0.0000,3.2500,3.2500,4.3860,2.5546,6.7773,5.5923,8.3386,3.4165,6.9516,4.5698,7.7508
62.0000,4.0000,1.0000,3.2500,3.2500,2.6414,3.3664,4.3623,5.2177,6.9921,3.2949,4.5184,5.1056,6.9337
63.0000,4.0000,2.0000,3.2500,3.2500,2.8396,4.8137,2.6219,7.2691,4.9203,4.9203,2.6235,7.2561,4.8008
64.0000,4.0000,1.0000,3.2500,3.2500,4.5133,4.1051,6.4335,5.8131,8.4209,4.4939,6.7125,5.1751,8.0657
64.0000,4.0000,4.0000,3.2500,3.2500,9.1995,8.2267,8.8166,10.1446,11.7401,8.8643,9.7199,9.6218,10.7978
64.0000,4.0000,5.0000,3.2500,3.2500,8.9972,10.3108,5.6982,12.9895,7.2476,10.4481,5.7163,13.0084,7.1979
64.0000,4.0000,6.0000,3.2500,3.2500,5.2966,7.3354,3.7055,9.3021,5.8682,7.4572,3.7275,9.3124,5.8281
65.0000,4.0000,2.0000,3.2500,3.2500,7.3874,8.9952,3.2883,11.9762,6.1907,9.8885,4.0310,11.0954,5.3171
65.0000,4.0000,4.0000,3.2500,3.2500,8.5388,9.6391,7.2393,10.8766,9.0180,9.7026,7.1846,10.8581,8.8872
65.0000,4.0000,6.0000,3.2500,3.2500,7.8539,2.8821,10.1157,4.3793,12.0737,2.9127,10.1781,4.3043,12.1397
65.0000,4.0000,7.0000,3.2500,3.2500,9.7082,11.8709,3.5835,13.8101,5.9299,11.9007,3.5978,13.7426,5.9271
66.0000,4.0000,1.0000,3.2500,3.2500,8.4177,5.3187,9.9541,6.6985,12.4515,5.3594,10.0276,6.6661,12.4376
67.0000,4.0000,5.0000,3.2500,3.2500,9.3403,5.6745,11.2976,7.3071,12.7224,5.8329,11.2052,7.3673,12.5668
67.0000,4.0000,6.0000,3.2500,3.2500,7.9578,5.8435,9.3297,8.4296,11.0585,5.9364,9.1684,8.3641,10.7859
68.0000,4.0000,2.0000,3.2500,3.2500,7.1717,2.1735,8.8509,3.9009,11.9862,2.1223,8.9351,3.8003,11.8781
68.0000,4.0000,5.0000,3.2500,3.2500,7.9068,8.2273,6.8660,10.8453,9.2256,8.3758,6.7617,10.8415,8.9779
68.0000,4.0000,8.0000,3.2500,3.2500,7.9686,7.4473,8.1652,9.8703,10.0383,7.4729,8.3350,9.7965,10.1437
69.0000,4.0000,4.0000,3.2500,3.2500,6.2141,3.6670,8.4379,5.8356,10.1221,4.2333,8.8227,5.2938,9.5706
69.0000,4.0000,7.0000,3.2500,3.2500,9.0882,2.3053,11.1962,4.2919,13.4799,2.4418,11.4392,4.3043,13.6530
70.0000,4.0000,2.0000,3.2500,3.2500,2.1965,2.4588,4.5381,4.9618,6.2574,3.1492,5.0044,4.4095,5.7140
70.0000,4.0000,3.0000,3.2500,3.2500,8.9258,11.1939,2.8017,13.1424,4.4374,11.1552,2.8454,13.0534,4.3784
70.0000,4.0000,4.0000,3.2500,3.2500,9.9439,6.7680,10.6363,9.1386,13.3862,6.9466,10.8465,9.1499,13.4020
70.0000,4.0000,8.0000,3.2500,3.2500,3.4303,5.5947,2.8448,7.5741,5.2662,5.6798,3.0178,7.5354,5.3081
71.0000,4.0000,2.0000,3.2500,3.2500,6.6878,4.9539,7.8728,7.2613,10.7203,4.9625,7.8751,7.1286,10.5892
71.0000,4.0000,3.0000,3.2500,3.2500,6.2795,8.1084,4.1716,10.4238,5.9278,8.1032,4.2540,10.3568,5.8955
71.0000,4.0000,4.0000,3.2500,3.2500,9.0555,9.6838,6.6294,12.4193,9.0656,9.6142,6.8572,12.2037,9.1898
72.0000,4.0000,3.0000,3.2500,3.2500,7.8465,9.5224,3.0787,12.5002,5.7270,9.4877,3.1401,12.2988,5.6494
72.0000,4.0000,6.0000,3.2500,3.2500,8.4516,9.2595,7.0713,10.5930,9.7935,9.2001,6.9511,10.4825,9.4781
72.0000,4.0000,7.0000,3.2500,3.2500,6.8428,3.0455,9.0821,5.9588,10.8724,2.9962,9.0244,5.7039,10.6670
73.0000,4.0000,1.0000,3.2500,3.2500,3.4081,5.1301,3.2802,7.9215,5.1008,5.9759,3.6967,7.1157,4.7746
73.0000,4.0000,2.0000,3.2500,3.2500,2.3625,4.6187,2.1047,6.6035,4.2307,4.7178,2.1796,6.6353,4.1777
74.0000,4.0000,2.0000,3.2500,3.2500,7.5684,6.4414,8.5686,9.0617,10.0997,6.4435,8.6275,8.9176,10.0954
74.0000,4.0000,3.0000,3.2500,3.2500,5.2090,4.5995,6.6335,6.2405,9.3374,5.0744,7.1974,5.9491,8.7433
74.0000,4.0000,4.0000,3.2500,3.2500,6.9437,9.2477,4.0008,10.4898,6.6978,9.0381,3.9129,10.2017,6.5030
74.0000,4.0000,5.0000,3.2500,3.2500,4.2889,5.8881,2.9387,8.9884,5.4086,5.9145,2.9028,8.8415,5.2641
75.0000,4.0000,1.0000,3.2500,3.2500,5.1956,5.8862,5.7215,8.6886,7.3188,5.9839,5.7515,8.6686,7.3012
75.0000,4.0000,2.0000,3.2500,3.2500,3.6783,6.1939,2.6013,7.4512,5.6502,6.2322,2.6304,7.4292,5.6040
75.0000,4.0000,3.0000,3.2500,3.2500,4.7689,7.3923,2.0940,8.6407,4.1027,7.4949,2.1920,8.6816,4.1581
75.0000,4.0000,4.0000,3.2500,3.2500,6.5192,8.4716,3.7720,10.5780,6.2647,8.7896,3.8945,10.7065,6.2519
75.0000,4.0000,5.0000,3.2500,3.2500,3.7768,2.5553,6.2579,4.4241,7.7804,2.6647,6.2596,4.3682,7.6878
76.0000,4.0000,1.0000,3.2500,3.2500,6.0020,5.1358,7.4300,8.1811,8.9505,5.3583,7.6715,8.2601,9.1197
76.0000,4.0000,2.0000,3.2500,3.2500,7.1903,3.3257,8.9086,5.5715,11.7708,3.4150,9.0956,5.5657,11.8301
76.0000,4.0000,4.0000,3.2500,3.2500,8.8160,6.5608,9.3752,9.1117,12.1831,6.4191,9.4105,8.8858,12.0340
76.0000,4.0000,5.0000,3.2500,3.2500,7.3591,9.0053,4.4030,11.5983,6.3062,9.3056,4.4375,11.7094,6.2604
77.0000,4.0000,1.0000,3.2500,3.2500,5.0850,3.3758,7.2781,5.1031,9.1975,3.3407,7.2955,5.0784,9.1422
77.0000,4.0000,2.0000,3.2500,3.2500,8.0377,9.9787,4.2922,12.0975,6.1825,10.0537,4.2780,12.0937,6.0448
77.0000,4.0000,6.0000,3.2500,3.2500,2.0758,4.2801,3.0548,5.6954,5.7162,4.3488,3.2716,5.6874,5.6787
79.0000,4.0000,2.0000,3.2500,3.2500,4.6878,5.7987,4.4386,8.8666,6.6687,6.4503,4.9909,8.2089,6.0183
80.0000,4.0000,3.0000,3.2500,3.2500,4.9177,5.9817,4.8283,9.0269,6.6052,6.8816,5.1815,8.1809,6.1194
80.0000,4.0000,4.0000,3.2500,3.2500,2.3064,4.1817,3.8153,6.0514,5.3944,4.2482,3.8276,6.0620,5.3395
80.0000,4.0000,6.0000,3.2500,3.2500,3.2326,3.2974,4.5283,6.4136,7.5831,3.3399,4.6795,6.2606,7.5505
81.0000,4.0000,2.0000,3.2500,3.2500,2.2319,4.0702,1.8167,6.8838,4.3888,4.0894,1.9398,6.7638,4.3368
81.0000,4.0000,3.0000,3.2500,3.2500,5.3518,6.3817,4.7835,9.4421,6.9732,7.5307,5.3356,8.3957,6.6178
81.0000,4.0000,4.0000,3.2500,3.2500,9.3379,4.4151,10.7119,7.1660,13.7594,4.3677,10.5372,7.0106,13.4663
81.0000,4.0000,5.0000,3.2500,3.2500,2.4525,4.4538,1.9462,6.9511,4.5521,4.5294,1.9481,6.8520,4.5088
82.0000,4.0000,3.0000,3.2500,3.2500,9.9869,12.5405,3.4128,13.7869,5.5011,12.8673,3.4651,14.0067,5.4481
83.0000,4.0000,1.0000,3.2500,3.2500,8.8731,10.6606,4.1711,13.1326,6.3127,10.8306,4.3623,13.2156,6.3736
83.0000,4.0000,2.0000,3.2500,3.2500,1.4761,2.5136,3.9335,4.1514,5.5140,2.6905,3.9157,4.2024,5.4191
83.0000,4.0000,3.0000,3.2500,3.2500,3.7214,4.8725,4.4922,7.8037,6.1611,4.9307,4.5273,7.6498,6.0716
83.0000,4.0000,4.0000,3.2500,3.2500,7.3060,9.0651,4.0888,11.2443,7.1874,9.0585,4.0998,11.1590,7.1114
83.0000,4.0000,5.0000,3.2500,3.2500,7.3322,9.1964,5.6976,10.4359,7.3281,9.5953,6.1586,10.1234,6.9229
83.0000,4.0000,6.0000,3.2500,3.2500,3.3999,2.2863,5.9663,5.2167,7.2591,2.4411,6.1267,5.3062,7.3704
84.0000,4.0000,1.0000,3.2500,3.2500,6.6378,5.4007,8.4082,7.4935,9.7261,5.4457,8.4426,7.4108,9.7034
84.0000,4.0000,2.0000,3.2500,3.2500,4.5598,6.9627,1.9974,8.6509,4.8307,7.5136,2.7143,8.1792,4.0703
85.0000,4.0000,0.0000,3.2500,3.2500,7.0385,8.8668,4.8871,10.9372,6.2139,9.3311,5.2688,10.7684,5.9037
85.0000,4.0000,2.0000,3.2500,3.2500,9.0844,10.9930,4.5011,13.2849,5.7470,11.0945,4.4993,13.1990,5.6665
85.0000,4.0000,4.0000,3.2500,3.2500,7.2229,9.2583,3.9729,11.0512,6.7673,9.2874,3.9164,10.9487,6.5273
86.0000,4.0000,0.0000,3.2500,3.2500,2.1151,4.0779,3.5370,5.4884,5.8771,4.0988,3.5567,5.4997,5.7943
86.0000,4.0000,2.0000,3.2500,3.2500,3.5502,4.7446,4.2605,7.9110,5.7785,4.9745,4.2005,7.8419,5.6266
87.0000,4.0000,4.0000,3.2500,3.2500,7.2211,8.8743,2.9289,11.9302,5.5607,8.9839,2.9157,11.7507,5.3898
87.0000,4.0000,5.0000,3.2500,3.2500,5.7067,4.9372,7.6650,6.9178,8.9142,4.9693,7.6977,6.8757,8.8845
87.0000,4.0000,7.0000,3.2500,3.2500,9.0296,10.0693,7.2231,11.7364,8.8616,10.7378,7.5430,11.2956,8.5682
88.0000,4.0000,2.0000,3.2500,3.2500,5.7015,1.9964,7.8960,4.4504,10.0070,1.7555,7.6587,4.1809,9.6773
88.0000,4.0000,3.0000,3.2500,3.2500,7.1216,9.3433,3.2798,11.2217,5.4667,9.3289,3.3203,11.0706,5.3816
88.0000,4.0000,5.0000,3.2500,3.2500,6.3426,4.3516,8.0436,7.1464,10.1155,4.3588,8.2591,6.9089,10.1695
89.0000,4.0000,7.0000,3.2500,3.2500,7.5236,4.8712,8.7794,7.5292,11.5626,5.0398,8.9460,7.4833,11.5547
89.0000,4.0000,8.0000,3.2500,3.2500,9.4877,6.1155,10.7287,8.3852,12.9776,6.1459,11.0523,8.3286,13.1875
0.0000,8.0000,1.0000,5.2500,5.2500,7.3845,6.3401,11.0627,9.2729,13.2930,6.4321,10.8606,9.2531,12.9302
0.0000,8.0000,3.0000,5.2500,5.2500,9.1369,12.5216,8.5528,14.0554,10.6342,12.3022,8.4107,13.8103,10.4063
0.0000,8.0000,4.0000,5.2500,5.2500,6.1004,9.7357,5.7185,12.5199,8.0473,9.7543,5.8724,12.4233,8.0307
0.0000,8.0000,5.0000,5.2500,5.2500,9.3256,13.7221,4.4196,15.4197,6.6695,14.0945,5.2562,14.8203,6.1202
0.0000,8.0000,6.0000,5.2500,5.2500,9.6897,13.8813,7.0245,15.3493,8.4481,13.6801,7.0141,15.0935,8.4214
1.0000,8.0000,2.0000,5.2500,5.2500,8.3492,12.7211,2.7537,14.2858,5.2248,12.7552,2.7563,14.2157,5.1818
1.0000,8.0000,4.0000,5.2500,5.2500,8.7412,13.0491,2.5419,14.7830,5.6710,13.0496,2.8023,14.7120,5.7075
3.0000,8.0000,0.0000,5.2500,5.2500,5.9253,10.4862,4.1595,11.8320,7.2169,10.4373,4.1878,11.7571,7.0743
3.0000,8.0000,2.0000,5.2500,5.2500,7.1159,2.4807,10.9937,3.8477,13.1130,2.5989,11.0886,3.8663,13.0564
3.0000,8.0000,3.0000,5.2500,5.2500,1.1857,4.2623,5.7348,5.7536,7.0867,4.3432,5.7888,5.7793,7.0838
3.0000,8.0000,4.0000,5.2500,5.2500,3.2291,4.0386,6.9928,5.6777,9.9177,4.1077,6.9270,5.5857,9.8692
3.0000,8.0000,6.0000,5.2500,5.2500,9.2560,3.1212,12.8080,4.4992,15.9787,3.2646,12.9819,4.5771,16.0284
4.0000,8.0000,0.0000,5.2500,5.2500,3.4028,6.8566,5.9195,9.2235,8.4766,7.2746,6.6510,8.6583,7.7734
4.0000,8.0000,1.0000,5.2500,5.2500,9.7934,10.9570,10.8057,13.2986,13.6381,11.3597,10.8299,13.6113,13.5182
4.0000,8.0000,2.0000,5.2500,5.2500,5.7131,9.3081,2.5954,12.2237,4.9281,10.0745,3.2320,11.4105,4.2521
4.0000,8.0000,3.0000,5.2500,5.2500,6.2221,5.6083,10.3862,8.4752,12.0309,5.5554,10.3375,8.3305,11.7968
4.0000,8.0000,4.0000,5.2500,5.2500,6.3929,8.2975,9.1663,10.7027,10.8850,8.3808,9.1301,10.6523,10.7823
4.0000,8.0000,5.0000,5.2500,5.2500,6.5379,9.3608,8.5998,11.2070,10.2438,9.4325,8.6028,11.2126,10.1550
5.0000,8.0000,0.0000,5.2500,2.7500,3.1094,3.3967,4.5420,5.4821,6.9617,3.4761,4.5748,5.4746,6.8324
